Model Name,Color,Storage,SKU Code,Product Price,Original Price,Financing Option,Badge,Offers,Product Rating,Number of Ratings,Stock Status,Product URL
27 The Movingstyle LSM7F QHD Touch Interaction Movable Scre...,Default,Default,SAMS-5090108,"$1,399.99","$1,799.99",From $45.16/mo for 36 mos,None,Save $400.00,4.8,66,In Stock,https://www.samsung.com/ca/movable-screens/the-movingstyle/lsm7f-27-inch-un27lsm7faxxzc/
"75"" Neo QLED QN990F 8K Vision AI Smart TV",Default,"98""",QN98QN990FFXZC,Not Available,Not Available,Not Applicable,None,"Save $1,500.00",4.9,1697,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn990f-98-inch-neo-qled-8k-vision-ai-smart-tv-qn98qn990ffxzc/
"75"" Neo QLED QN990F 8K Vision AI Smart TV",Default,"85""",QN85QN990FFXZC,Not Available,Not Available,Not Applicable,None,"Save $1,500.00",4.9,1697,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn990f-85-inch-neo-qled-8k-vision-ai-smart-tv-qn85qn990ffxzc/
"75"" Neo QLED QN990F 8K Vision AI Smart TV",Default,"75""",QN75QN990FFXZC,"$5,999.99","$7,499.99",From $250.00/mo for 24 mos,None,"Save $1,500.00",4.9,1697,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn990f-75-inch-neo-qled-8k-vision-ai-smart-tv-qn75qn990ffxzc/
"75"" Neo QLED QN990F 8K Vision AI Smart TV",Default,"65""",QN65QN990FFXZC,Not Available,Not Available,Not Applicable,None,"Save $1,500.00",4.9,1697,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn990f-65-inch-neo-qled-8k-vision-ai-smart-tv-qn65qn990ffxzc/
"98"" Crystal UHD U9000H 4K Samsung Vision AI Smart TV (2026)",Default,"98""",UN98U9000HFXZC,"$2,299.99","$2,999.99",From $74.19/mo for 36 mos,None,Save $700.00,Not Rated,0,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/u9000h-98-inch-crystal-uhd-4k-smart-tv-un98u9000hfxzc/
"65"" The Terrace LST9D Neo QLED 4K Full Sun Outdoor Smart TV",black,"75""",QN75LST9DAFXZC,Not Available,Not Available,Not Applicable,None,"Save $2,500.00",Not Rated,0,In Stock,https://www.samsung.com/ca/lifestyle-tvs/the-terrace/the-terrace-lst9d-75-inch-black-qn75lst9dafxzc/
"65"" The Terrace LST9D Neo QLED 4K Full Sun Outdoor Smart TV",black,"65""",QN65LST9DAFXZC,"$7,499.99","$9,999.99",From $312.50/mo for 24 mos,None,"Save $2,500.00",Not Rated,0,In Stock,https://www.samsung.com/ca/lifestyle-tvs/the-terrace/the-terrace-lst9d-65-inch-black-qn65lst9dafxzc/
"40"" Full HD F6000 Smart TV",Default,"40""",UN40F6000FFXZC,$299.99,$349.99,From $26.37/mo for 12 mos,None,Save $50.00,4.5,260,In Stock,https://www.samsung.com/ca/tvs/full-hd-tv/f6000-40-inch-un40f6000ffxzc/
"40"" Full HD F6000 Smart TV",Default,"32""",UN32F6000FFXZC,$279.99,$299.99,From $24.61/mo for 12 mos,None,Save $50.00,4.5,260,In Stock,https://www.samsung.com/ca/tvs/full-hd-tv/f6000-32-inch-un32f6000ffxzc/
"75"" Neo QLED 8K QN900F Vision AI Smart TV",Default,"85""",QN85QN900FFXZC,Not Available,Not Available,Not Applicable,None,"Save $1,000.00",4.9,618,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn900f-85-inch-neo-qled-8k-vision-ai-smart-tv-qn85qn900ffxzc/
"75"" Neo QLED 8K QN900F Vision AI Smart TV",Default,"75""",QN75QN900FFXZC,"$3,999.99","$4,999.99",From $166.67/mo for 24 mos,None,"Save $1,000.00",4.9,618,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn900f-75-inch-neo-qled-8k-vision-ai-smart-tv-qn75qn900ffxzc/
"75"" Neo QLED 8K QN900F Vision AI Smart TV",Default,"65""",QN65QN900FFXZC,Not Available,Not Available,Not Applicable,None,"Save $1,000.00",4.9,618,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn900f-65-inch-neo-qled-8k-vision-ai-smart-tv-qn65qn900ffxzc/
"32"" HD H5000 Smart TV",Default,"32""",UN32H5000FFXZC,$199.99,$229.99,Not Applicable,None,Save $30.00,4.6,218,In Stock,https://www.samsung.com/ca/tvs/hd-tv/h5000-32-inch-un32h5000ffxzc/
65 Inch The Terrace LST7D Outdoor TV,Default,"65""",QN65LST7DAFXZC,"$4,499.99","$6,499.99",From $187.50/mo for 24 mos,None,"Save $2,000.00",5,3,In Stock,https://www.samsung.com/ca/lifestyle-tvs/the-terrace/the-terrace-lst7d-65-inch-black-qn65lst7dafxzc/
65 Inch The Terrace LST7D Outdoor TV,Default,"55""",QN55LST7DAFXZC,"$3,299.99","$4,799.99",From $137.50/mo for 24 mos,None,"Save $2,000.00",5,3,In Stock,https://www.samsung.com/ca/lifestyle-tvs/the-terrace/the-terrace-lst7d-55-inch-black-qn55lst7dafxzc/
"85"" Neo QLED QN1EH 4K Samsung Vision AI Smart TV (2026)",Default,"85""",QN85QN1EHAFXZC,"$2,299.99","$2,899.99",From $95.83/mo for 24 mos,S.com Exclusive,Save $600.00,4.8,55,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn1eh-85-inch-neo-qled-4k-mini-led-smart-tv-qn85qn1ehafxzc/
"85"" Neo QLED QN1EH 4K Samsung Vision AI Smart TV (2026)",Default,"75""",QN75QN1EHAFXZC,"$1,699.99","$1,999.99",From $70.83/mo for 24 mos,S.com Exclusive,Save $600.00,4.8,55,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn1eh-75-inch-neo-qled-4k-mini-led-smart-tv-qn75qn1ehafxzc/
"85"" Neo QLED QN1EH 4K Samsung Vision AI Smart TV (2026)",Default,"65""",QN65QN1EHAFXZC,"$1,199.99","$1,399.99",From $50.00/mo for 24 mos,S.com Exclusive,Save $600.00,4.8,55,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn1eh-65-inch-neo-qled-4k-mini-led-smart-tv-qn65qn1ehafxzc/
"85"" Neo QLED QN1EH 4K Samsung Vision AI Smart TV (2026)",Default,"55""",QN55QN1EHAFXZX,Not Available,Not Available,Not Applicable,S.com Exclusive,Save $600.00,4.8,55,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn1eh-55-inch-neo-qled-4k-mini-led-smart-tv-qn55qn1ehafxzx/
"55"" Crystal UHD U7900H 4K Samsung Vision AI Smart TV (2026)",Default,"75""",UN75U790MHFXZC,Not Available,Not Available,Not Applicable,New,None,Not Rated,0,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/u7900h-75-inch-crystal-uhd-4k-smart-tv-un75u790mhfxzc/
"55"" Crystal UHD U7900H 4K Samsung Vision AI Smart TV (2026)",Default,"65""",UN65U790MHFXZC,Not Available,Not Available,Not Applicable,New,None,Not Rated,0,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/u7900h-65-inch-crystal-uhd-4k-smart-tv-un65u790mhfxzc/
"55"" Crystal UHD U7900H 4K Samsung Vision AI Smart TV (2026)",Default,"55""",UN55U790MHFXZC,Not Available,Not Available,Not Applicable,New,None,Not Rated,0,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/u7900h-55-inch-crystal-uhd-4k-smart-tv-un55u790mhfxzc/
"55"" Crystal UHD U7900H 4K Samsung Vision AI Smart TV (2026)",Default,"75""",UN75U7900HFXZC,Not Available,Not Available,Not Applicable,New,None,Not Rated,0,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/u7900h-75-inch-crystal-uhd-4k-smart-tv-un75u7900hfxzc/
"55"" Crystal UHD U7900H 4K Samsung Vision AI Smart TV (2026)",Default,"65""",UN65U7900HFXZC,Not Available,Not Available,Not Applicable,New,None,Not Rated,0,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/u7900h-65-inch-crystal-uhd-4k-smart-tv-un65u7900hfxzc/
"55"" Crystal UHD U7900H 4K Samsung Vision AI Smart TV (2026)",Default,"55""",UN55U7900HFXZC,Not Available,Not Available,Not Applicable,New,None,Not Rated,0,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/u7900h-55-inch-crystal-uhd-4k-smart-tv-un55u7900hfxzc/
"85"" Neo QLED QN990H 8K Samsung Vision AI Smart TV (2026)",Default,"85""",QN85QN990HFXZC,"$9,499.99","$9,799.99",From $306.45/mo for 36 mos,New,Save $300.00,Not Rated,0,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn990h-85-inch-neo-qled-8k-mini-led-smart-tv-qn85qn990hfxzc/
"55"" Neo QLED QN1EF 4K Vision AI Smart TV",Default,"85""",QN85QN1EFAFXZC,"$3,299.99",Not Available,From $137.50/mo for 24 mos,S.com Exclusive,None,4.7,139,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn1ef-85-inch-neo-qled-4k-mini-led-smart-tv-qn85qn1efafxzc/
"55"" Neo QLED QN1EF 4K Vision AI Smart TV",Default,"75""",QN75QN1EFAFXZC,Not Available,Not Available,Not Applicable,S.com Exclusive,None,4.7,139,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn1ef-75-inch-neo-qled-4k-mini-led-smart-tv-qn75qn1efafxzc/
"55"" Neo QLED QN1EF 4K Vision AI Smart TV",Default,"65""",QN65QN1EFAFXZC,Not Available,Not Available,Not Applicable,S.com Exclusive,None,4.7,139,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn1ef-65-inch-neo-qled-4k-mini-led-smart-tv-qn65qn1efafxzc/
"55"" Neo QLED QN1EF 4K Vision AI Smart TV",Default,"55""",QN55QN1EFAFXZC,"$1,199.99",Not Available,From $50.00/mo for 24 mos,S.com Exclusive,None,4.7,139,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn1ef-55-inch-neo-qled-4k-mini-led-smart-tv-qn55qn1efafxzc/
"55"" Crystal UHD U7900F 4K Smart TV (2025)",Default,"85""",UN85U7900FFXZC,Not Available,Not Available,Not Applicable,None,Save $150.00,4.6,1252,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/u7900f-85-inch-crystal-uhd-4k-smart-tv-un85u7900ffxzc/
"55"" Crystal UHD U7900F 4K Smart TV (2025)",Default,"75""",UN75U7900FFXZC,Not Available,Not Available,Not Applicable,None,Save $150.00,4.6,1252,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/u7900f-75-inch-crystal-uhd-4k-smart-tv-un75u7900ffxzc/
"55"" Crystal UHD U7900F 4K Smart TV (2025)",Default,"58""",UN58U7900FFXZC,$749.99,Not Available,From $24.20/mo for 36 mos,None,Save $150.00,4.6,1252,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/u7900f-58-inch-crystal-uhd-4k-smart-tv-un58u7900ffxzc/
"55"" Crystal UHD U7900F 4K Smart TV (2025)",Default,"55""",UN55U7900FFXZC,$499.99,$649.99,From $16.13/mo for 36 mos,None,Save $150.00,4.6,1252,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/u7900f-55-inch-crystal-uhd-4k-smart-tv-un55u7900ffxzc/
"55"" Crystal UHD U7900F 4K Smart TV (2025)",Default,"43""",UN43U7900FFXZC,Not Available,Not Available,Not Applicable,None,Save $150.00,4.6,1252,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/u7900f-43-inch-crystal-uhd-4k-smart-tv-un43u7900ffxzc/
"50"" QLED QEF1 4K Vision AI Smart TV",Default,"65""",QN65QEF1AFXZC,$999.99,Not Available,From $41.67/mo for 24 mos,None,None,4.8,57,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qef1-65-inch-qled-4k-vision-ai-smart-tv-qn65qef1afxzc/
"50"" QLED QEF1 4K Vision AI Smart TV",Default,"55""",QN55QEF1AFXZC,$749.99,Not Available,From $24.19/mo for 36 mos,None,None,4.8,57,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qef1-55-inch-qled-4k-vision-ai-smart-tv-qn55qef1afxzc/
"50"" QLED QEF1 4K Vision AI Smart TV",Default,"50""",QN50QEF1AFXZC,Not Available,Not Available,Not Applicable,None,None,4.8,57,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qef1-50-inch-qled-4k-vision-ai-smart-tv-qn50qef1afxzc/
"50"" QLED QEF1 4K Vision AI Smart TV",Default,"43""",QN43QEF1AFXZC,Not Available,Not Available,Not Applicable,None,None,4.8,57,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qef1-43-inch-qled-4k-vision-ai-smart-tv-qn43qef1afxzc/
"32"" QLED Q8F 4K Samsung Vision AI Smart TV",Default,"85""",QN85Q8FAAFXZC,Not Available,Not Available,Not Applicable,None,None,4.7,1874,In Stock,https://www.samsung.com/ca/tvs/qled-tv/q8f-85-inch-qled-4k-smart-tv-qn85q8faafxzc/
"32"" QLED Q8F 4K Samsung Vision AI Smart TV",Default,"75""",QN75Q8FAAFXZC,Not Available,Not Available,Not Applicable,None,None,4.7,1874,In Stock,https://www.samsung.com/ca/tvs/qled-tv/q8f-75-inch-qled-4k-smart-tv-qn75q8faafxzc/
"32"" QLED Q8F 4K Samsung Vision AI Smart TV",Default,"55""",QN55Q8FAAFXZC,Not Available,Not Available,Not Applicable,None,None,4.7,1874,In Stock,https://www.samsung.com/ca/tvs/qled-tv/q8f-55-inch-qled-4k-smart-tv-qn55q8faafxzc/
"32"" QLED Q8F 4K Samsung Vision AI Smart TV",Default,"50""",QN50Q8FAAFXZC,Not Available,Not Available,Not Applicable,None,None,4.7,1874,In Stock,https://www.samsung.com/ca/tvs/qled-tv/q8f-50-inch-qled-4k-smart-tv-qn50q8faafxzc/
"32"" QLED Q8F 4K Samsung Vision AI Smart TV",Default,"43""",QN43Q8FAAFXZC,Not Available,Not Available,Not Applicable,None,None,4.7,1874,In Stock,https://www.samsung.com/ca/tvs/qled-tv/q8f-43-inch-qled-4k-smart-tv-qn43q8faafxzc/
"32"" QLED Q8F 4K Samsung Vision AI Smart TV",Default,"32""",QN32Q8FAAFXZC,Not Available,Not Available,Not Applicable,None,None,4.7,1874,In Stock,https://www.samsung.com/ca/tvs/qled-tv/q8f-32-inch-qled-4k-smart-tv-qn32q8faafxzc/
"65"" Neo QLED QN92F 4K Vision AI Smart TV",Default,"85""",QN85QN92FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.7,99,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn92f-85-inch-neo-qled-4k-vision-ai-smart-tv-qn85qn92fafxzc/
"65"" Neo QLED QN92F 4K Vision AI Smart TV",Default,"75""",QN75QN92FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.7,99,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn92f-75-inch-neo-qled-4k-vision-ai-smart-tv-qn75qn92fafxzc/
"65"" Neo QLED QN92F 4K Vision AI Smart TV",Default,"65""",QN65QN92FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.7,99,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn92f-65-inch-neo-qled-4k-vision-ai-smart-tv-qn65qn92fafxzc/
"65"" Neo QLED QN92F 4K Vision AI Smart TV",Default,"55""",QN55QN92FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.7,99,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn92f-55-inch-neo-qled-4k-vision-ai-smart-tv-qn55qn92fafxzc/
"55"" Neo QLED QN80F 4K Vision AI Smart TV",Default,"100""",QN100QN80FFXZC,Not Available,Not Available,Not Applicable,None,None,4.8,1533,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn80f-100-inch-neo-qled-4k-vision-ai-smart-tv-qn100qn80ffxzc/
"55"" Neo QLED QN80F 4K Vision AI Smart TV",Default,"85""",QN85QN80FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.8,1533,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn80f-85-inch-neo-qled-4k-vision-ai-smart-tv-qn85qn80fafxzc/
"55"" Neo QLED QN80F 4K Vision AI Smart TV",Default,"75""",QN75QN80FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.8,1533,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn80f-75-inch-neo-qled-4k-vision-ai-smart-tv-qn75qn80fafxzc/
"55"" Neo QLED QN80F 4K Vision AI Smart TV",Default,"65""",QN65QN80FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.8,1533,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn80f-65-inch-neo-qled-4k-vision-ai-smart-tv-qn65qn80fafxzc/
"55"" Neo QLED QN80F 4K Vision AI Smart TV",Default,"55""",QN55QN80FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.8,1533,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn80f-55-inch-neo-qled-4k-vision-ai-smart-tv-qn55qn80fafxzc/
"55"" OLED S95F 4K Vision AI Smart TV",Default,"83""",QN83S95FAEXZC,Not Available,Not Available,Not Applicable,None,None,4.9,5893,In Stock,https://www.samsung.com/ca/tvs/oled-tv/s95f-83-inch-oled-4k-vision-ai-smart-tv-qn83s95faexzc/
"55"" OLED S95F 4K Vision AI Smart TV",Default,"65""",QN65S95FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.9,5893,In Stock,https://www.samsung.com/ca/tvs/oled-tv/s95f-65-inch-oled-4k-vision-ai-smart-tv-qn65s95fafxzc/
"55"" OLED S95F 4K Vision AI Smart TV",Default,"55""",QN55S95FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.9,5893,In Stock,https://www.samsung.com/ca/tvs/oled-tv/s95f-55-inch-oled-4k-vision-ai-smart-tv-qn55s95fafxzc/
"65"" The Frame LS03F QLED 4K Art Mode Vision AI Smart TV",black,"65""",QN65LS03FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.5,879,In Stock,https://www.samsung.com/ca/lifestyle-tvs/the-frame/ls03f-65-inch-qfls03m-black-qn65ls03fafxzc/
"65"" The Frame LS03F QLED 4K Art Mode Vision AI Smart TV",black,"50""",QN50LS03FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.5,879,In Stock,https://www.samsung.com/ca/lifestyle-tvs/the-frame/ls03f-50-inch-qfls03m-black-qn50ls03fafxzc/
"65"" The Frame LS03F QLED 4K Art Mode Vision AI Smart TV",black,"43""",QN43LS03FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.5,879,In Stock,https://www.samsung.com/ca/lifestyle-tvs/the-frame/ls03f-43-inch-qfls03m-black-qn43ls03fafxzc/
"42"" OLED S90F 4K Vision AI Smart TV",Default,"65""",QN65S90FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.7,2964,In Stock,https://www.samsung.com/ca/tvs/oled-tv/s90f-65-inch-oled-4k-vision-ai-smart-tv-qn65s90fafxzc/
"42"" OLED S90F 4K Vision AI Smart TV",Default,"55""",QN55S90FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.7,2964,In Stock,https://www.samsung.com/ca/tvs/oled-tv/s90f-55-inch-oled-4k-vision-ai-smart-tv-qn55s90fafxzc/
"42"" OLED S90F 4K Vision AI Smart TV",Default,"42""",QN42S90FAEXZC,Not Available,Not Available,Not Applicable,None,None,4.7,2964,In Stock,https://www.samsung.com/ca/tvs/oled-tv/s90f-42-inch-oled-4k-vision-ai-smart-tv-qn42s90faexzc/
"55"" OLED S84F 4K Samsung Vision AI Smart TV",Default,"55""",QN55S84FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.7,88,In Stock,https://www.samsung.com/ca/tvs/oled-tv/s84f-55-inch-oled-4k-smart-tv-qn55s84fafxzc/
32” The Frame Art Mode LS03C,black,"32""",QN32LS03CBFXZC,$599.99,$799.99,From $19.36/mo for 36 mos,None,Save $200.00,4.4,1748,In Stock,https://www.samsung.com/ca/lifestyle-tvs/the-frame/ls03c-32-inch-the-frame-art-mode-black-qn32ls03cbfxzc/
"55"" OLED S85F 4K Vision AI Smart TV",Default,"65""",QN65S85FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.8,1072,In Stock,https://www.samsung.com/ca/tvs/oled-tv/s85f-65-inch-oled-4k-vision-ai-smart-tv-qn65s85fafxzc/
"55"" OLED S85F 4K Vision AI Smart TV",Default,"55""",QN55S85FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.8,1072,In Stock,https://www.samsung.com/ca/tvs/oled-tv/s85f-55-inch-oled-4k-vision-ai-smart-tv-qn55s85fafxzc/
"85"" Crystal UHD U8200F 4K Smart TV",Default,"85""",UN85U8200FFXZC,Not Available,Not Available,Not Applicable,None,None,4.7,444,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/u8200f-85-inch-crystal-uhd-4k-smart-tv-un85u8200ffxzc/
"85"" Crystal UHD U8200F 4K Smart TV",Default,"75""",UN75U8200FFXZC,Not Available,Not Available,Not Applicable,None,None,4.7,444,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/u8200f-75-inch-crystal-uhd-4k-smart-tv-un75u8200ffxzc/
"85"" Crystal UHD U8200F 4K Smart TV",Default,"70""",UN70U8200FFXZC,Not Available,Not Available,Not Applicable,None,None,4.7,444,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/u8200f-70-inch-crystal-uhd-4k-smart-tv-un70u8200ffxzc/
"85"" Crystal UHD U8200F 4K Smart TV",Default,"65""",UN65U8200FFXZC,Not Available,Not Available,Not Applicable,None,None,4.7,444,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/u8200f-65-inch-crystal-uhd-4k-smart-tv-un65u8200ffxzc/
"85"" Crystal UHD U8200F 4K Smart TV",Default,"58""",UN58U8200FFXZC,Not Available,Not Available,Not Applicable,None,None,4.7,444,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/u8200f-58-inch-crystal-uhd-4k-smart-tv-un58u8200ffxzc/
"85"" Crystal UHD U8200F 4K Smart TV",Default,"55""",UN55U8200FFXZC,Not Available,Not Available,Not Applicable,None,None,4.7,444,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/u8200f-55-inch-crystal-uhd-4k-smart-tv-un55u8200ffxzc/
"85"" Crystal UHD U8200F 4K Smart TV",Default,"50""",UN50U8200FFXZC,Not Available,Not Available,Not Applicable,None,None,4.7,444,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/u8200f-50-inch-crystal-uhd-4k-smart-tv-un50u8200ffxzc/
"85"" Crystal UHD U8200F 4K Smart TV",Default,"43""",UN43U8200FFXZC,Not Available,Not Available,Not Applicable,None,None,4.7,444,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/u8200f-43-inch-crystal-uhd-4k-smart-tv-un43u8200ffxzc/
"75"" Neo QLED 4K QN70F Vision AI Smart TV",Default,"75""",QN75QN70FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.7,1065,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn70f-75-inch-neo-qled-4k-vision-ai-smart-tv-qn75qn70fafxzc/
"75"" Neo QLED 4K QN70F Vision AI Smart TV",Default,"65""",QN65QN70FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.7,1065,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn70f-65-inch-neo-qled-4k-vision-ai-smart-tv-qn65qn70fafxzc/
"75"" Neo QLED 4K QN70F Vision AI Smart TV",Default,"55""",QN55QN70FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.7,1065,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn70f-55-inch-neo-qled-4k-vision-ai-smart-tv-qn55qn70fafxzc/
"65"" Neo QLED QN82F 4K Vision AI Smart TV",Default,"75""",QN75QN82FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.7,120,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn82f-75-inch-neo-qled-4k-vision-ai-smart-tv-qn75qn82fafxzc/
"65"" Neo QLED QN82F 4K Vision AI Smart TV",Default,"65""",QN65QN82FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.7,120,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn82f-65-inch-neo-qled-4k-vision-ai-smart-tv-qn65qn82fafxzc/
"75"" The Frame Pro 4K Vision AI Smart TV",black,"85""",QN85LS03FWFXZC,Not Available,Not Available,Not Applicable,None,None,4.5,543,In Stock,https://www.samsung.com/ca/lifestyle-tvs/the-frame/ls03fw-85-inch-black-qn85ls03fwfxzc/
"75"" The Frame Pro 4K Vision AI Smart TV",black,"75""",QN75LS03FWFXZC,Not Available,Not Available,Not Applicable,None,None,4.5,543,In Stock,https://www.samsung.com/ca/lifestyle-tvs/the-frame/ls03fw-75-inch-black-qn75ls03fwfxzc/
"55"" Neo QLED 4K QN90F Vision AI Smart TV",Default,"115""",QN115QN90FFXZC,Not Available,Not Available,Not Applicable,None,None,4.8,2301,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn90f-115-inch-neo-qled-4k-vision-ai-smart-tv-qn115qn90ffxzc/
"55"" Neo QLED 4K QN90F Vision AI Smart TV",Default,"98""",QN98QN90FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.8,2301,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn90f-98-inch-neo-qled-4k-vision-ai-smart-tv-qn98qn90fafxzc/
"55"" Neo QLED 4K QN90F Vision AI Smart TV",Default,"75""",QN75QN90FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.8,2301,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn90f-75-inch-neo-qled-4k-vision-ai-smart-tv-qn75qn90fafxzc/
"55"" Neo QLED 4K QN90F Vision AI Smart TV",Default,"55""",QN55QN90FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.8,2301,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn90f-55-inch-neo-qled-4k-vision-ai-smart-tv-qn55qn90fafxzc/
"55"" Neo QLED 4K QN90F Vision AI Smart TV",Default,"43""",QN43QN90FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.8,2301,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn90f-43-inch-neo-qled-4k-vision-ai-smart-tv-qn43qn90fafxzc/
"75"" Neo QLED QN60F 4K Samsung Vision AI Smart TV (2025)",Default,"75""",QN75QN60FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.8,24,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn60f-75-inch-neo-qled-4k-mini-led-smart-tv-qn75qn60fafxzc/
"75"" Neo QLED QN60F 4K Samsung Vision AI Smart TV (2025)",Default,"65""",QN65QN60FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.8,24,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn60f-65-inch-neo-qled-4k-mini-led-smart-tv-qn65qn60fafxzc/
"85"" Crystal UHD U8000F 4K Smart TV",Default,"85""",UN85U8000FFXZC,Not Available,Not Available,Not Applicable,None,None,4.5,3407,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/u8000f-85-inch-crystal-uhd-4k-smart-tv-un85u8000ffxzc/
"85"" Crystal UHD U8000F 4K Smart TV",Default,"75""",UN75U8000FFXZC,Not Available,Not Available,Not Applicable,None,None,4.5,3407,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/u8000f-75-inch-crystal-uhd-4k-smart-tv-un75u8000ffxzc/
"85"" Crystal UHD U8000F 4K Smart TV",Default,"58""",UN58U8000FFXZC,Not Available,Not Available,Not Applicable,None,None,4.5,3407,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/u8000f-58-inch-crystal-uhd-4k-smart-tv-un58u8000ffxzc/
